status,n,coef,se_hc3,p,ci_low,ci_high,ci_excludes_zero,full_r2,reduced_r2,delta_r2,full_aic,reduced_aic,delta_aic_full_minus_reduced,nested_f_p,focal_vif,mechanism_id,feature,feature_family,mechanism_type,moderator,controls_used,controls_omitted,bh_q,by_q,holm_p,primary_pass
FIT_OK,191,0.24047656131285972,0.07337432455132634,0.0012572716465350064,0.09569208248612734,0.38526104013959206,True,0.44343267285363563,0.4066467415381756,0.03678593131546004,452.1147973972395,462.33913912329444,-10.224341726054945,0.0007002675927955566,1.5720405729283164,interaction_with_mean_annual_precipitation__p90_temperature,p90_temperature,temperature,interaction,mean_annual_precipitation,aridity;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;precipitation:omitted_same_family_as_focal_or_moderator,0.021117031940781843,0.1539596188436519,0.97438552606463,True
FIT_OK,191,0.21645068637868806,0.06652671729199697,0.0013597441758713617,0.08518302566225272,0.3477183470951234,True,0.4254906714354997,0.3955408731257962,0.029949798309703457,456.174881358225,463.8810655222234,-7.706184163998444,0.0024564639792644645,1.5643143619643574,high_tail_q75__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.02130433133584672,0.15532517739159088,1.0,True
FIT_OK,191,-0.21645068637868775,0.06652671729199694,0.001359744175871374,-0.34771834709512306,-0.08518302566225247,True,0.4254906714354997,0.3955408731257962,0.029949798309703457,456.174881358225,463.8810655222234,-7.706184163998444,0.002456463979264495,1.5643143619643571,low_tail_q10__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.02130433133584672,0.15532517739159088,1.0,True
FIT_OK,191,-0.21645068637868775,0.06652671729199694,0.001359744175871374,-0.34771834709512306,-0.08518302566225247,True,0.4254906714354997,0.3955408731257962,0.029949798309703457,456.174881358225,463.8810655222234,-7.706184163998444,0.002456463979264495,1.5643143619643571,low_tail_q25__n_soil_moisture,n_soil_moisture,baseline_soil_moisture,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.02130433133584672,0.15532517739159088,1.0,True
FIT_OK,191,-0.2620855455656816,0.08061946771273866,0.0013719678746049527,-0.42116041601819487,-0.10301067511316833,True,0.423976593999704,0.3688164946080702,0.0551600993916338,456.6775857985046,472.1442190747936,-15.46663327628903,4.847495076600829e-05,1.2452630425259763,linear__median_vpd_sm_interaction_all,median_vpd_sm_interaction_all,baseline_vpd,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.02130433133584672,0.15532517739159088,1.0,True
FIT_OK,191,-0.6324807241075632,0.19582744416418324,0.0014727140839224098,-1.0188934729356516,-0.24606797527947477,True,0.4182291400149969,0.38905996197272985,0.02916917804226704,460.5739032371887,467.91803543048724,-7.344132193298549,0.0030427398153057804,13.714197424005777,hinge_high_q75__p10_vpd,p10_vpd,baseline_vpd,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.02244525353829895,0.163643389340713,1.0,True
FIT_OK,198,0.19865270597933712,0.062072003236510936,0.0016114129322154372,0.07620558095330068,0.32109983100537354,True,0.4162376908663017,0.38626475590819465,0.029972934958107045,475.32390513468437,483.2377139587271,-7.913808824042746,0.002183848091589564,1.3166177302313162,low_tail_q25__soil_texture_fine_index,soil_texture_fine_index,soil_texture,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.023435103951762907,0.1708601702214971,1.0,True
FIT_OK,198,0.19865270597933712,0.062072003236510936,0.0016114129322154372,0.07620558095330068,0.32109983100537354,True,0.4162376908663017,0.38626475590819465,0.029972934958107045,475.32390513468437,483.2377139587271,-7.913808824042746,0.002183848091589564,1.3166177302313162,high_tail_q75__soil_texture_pc1,soil_texture_pc1,soil_texture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.023435103951762907,0.1708601702214971,1.0,True
FIT_OK,191,-0.28680876363334284,0.08962055957996305,0.0016230873939860095,-0.4636508141774458,-0.10996671308923989,True,0.4491280239195692,0.40333751646731975,0.04579050745224944,450.15022626289357,463.4014168654759,-13.251190602582312,0.00015313636914993673,1.7964261912289747,hinge_high_q90__p90_vpd,p90_vpd,baseline_vpd,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.023435103951762907,0.1708601702214971,1.0,True
FIT_OK,191,0.26480823751159244,0.08318627120989887,0.0017156595666036056,0.10066252310383089,0.428953951919354,True,0.42719422648015715,0.38027312756824816,0.04692109891190899,457.6076801559426,470.6455222532453,-13.0378420973027,0.000170353300491166,1.4944961708089606,interaction_with_mean_annual_precipitation__sd_vpd,sd_vpd,baseline_vpd,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.02434461764335806,0.17749123379538154,1.0,True
FIT_OK,191,-0.27454165573494516,0.08678400241964325,0.0018301263820965604,-0.4457865242589008,-0.1032967872109895,True,0.43442866265574775,0.4066220704131991,0.027806592242548667,455.18002081782987,462.3470805761165,-7.167059758286655,0.003333608135105339,2.710620563506219,hinge_high_q90__mat,mat,temperature,hinge_high,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.0247709276111599,0.18059936567376667,1.0,True
FIT_OK,191,-0.27454165573494516,0.08678400241964325,0.0018301263820965604,-0.4457865242589008,-0.1032967872109895,True,0.43442866265574775,0.4066220704131991,0.027806592242548667,455.18002081782987,462.3470805761165,-7.167059758286655,0.003333608135105339,2.710620563506219,hinge_high_q90__mean_annual_temperature,mean_annual_temperature,temperature,hinge_high,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.0247709276111599,0.18059936567376667,1.0,True
FIT_OK,191,-0.27448935823369935,0.08679449594577789,0.0018359982798065054,-0.4457549329068666,-0.10322378356053213,True,0.4344204952350864,0.4066220700635773,0.0277984251715091,455.1827790305956,462.34708068865484,-7.16430165805923,0.0033383556464713607,2.710384035019728,hinge_high_q90__mean_temperature,mean_temperature,temperature,hinge_high,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.0247709276111599,0.18059936567376667,1.0,True
FIT_OK,191,0.24413781120270525,0.07801066990146058,0.002042949331999925,0.09020475282468357,0.3980708695807269,True,0.45564187408141676,0.4116037571072806,0.04403811697413618,447.878265241312,460.7367766503655,-12.858511409053506,0.00018632540128049813,1.3534473077914009,interaction_with_mean_vpd__sd_precipitation,sd_precipitation,precipitation,interaction,mean_vpd,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.027118504842515132,0.19771503310084854,1.0,True
FIT_OK,191,0.3447319004367837,0.11195708587414907,0.0024012691359421496,0.12381472772864485,0.5656490731449225,True,0.4654250580274877,0.4066220704131991,0.05880298761428859,444.4144000528287,462.3470805761165,-17.932680523287843,1.50352126330079e-05,2.020987164092321,hinge_low_q10__mat,mat,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,0.3447319004367837,0.11195708587414907,0.0024012691359421496,0.12381472772864485,0.5656490731449225,True,0.4654250580274877,0.4066220704131991,0.05880298761428859,444.4144000528287,462.3470805761165,-17.932680523287843,1.50352126330079e-05,2.020987164092321,hinge_low_q10__mean_annual_temperature,mean_annual_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,0.3446439796654112,0.1119712979162603,0.0024102838106318286,0.12369876331771967,0.5655891960131028,True,0.46539988232835283,0.4066220700635773,0.05877781226477552,444.42339494752304,462.34708068865484,-17.923685741131806,1.5102013544597593e-05,2.020821601602806,hinge_low_q10__mean_temperature,mean_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,-0.25755689430194273,0.08371323319248564,0.0024184866650870784,-0.4227362498976076,-0.09237753870627782,True,0.4211892525817196,0.3688164946080702,0.052372757973649375,457.59959393807856,472.1442190747936,-14.54462513671507,7.680013864269864e-05,1.2666041730290036,linear__median_vpd_sm_interaction,median_vpd_sm_interaction,baseline_vpd,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,0.1903305684260063,0.06209284890385387,0.0025077989730297517,0.06781162634364239,0.3128495105083702,True,0.42932886084000144,0.4066220697437839,0.022706791096217538,454.8945645139428,460.3470807915918,-5.452516277649011,0.007957947769720239,1.5953696461936777,high_tail_q75__n_temperature,n_temperature,temperature,high_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,-0.19033056842600635,0.06209284890385394,0.002507798973029778,-0.3128495105083704,-0.06781162634364231,True,0.42932886084000144,0.4066220697437839,0.022706791096217538,454.8945645139428,460.3470807915918,-5.452516277649011,0.007957947769720239,1.5953696461936777,low_tail_q10__n_temperature,n_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,-0.19033056842600635,0.06209284890385394,0.002507798973029778,-0.3128495105083704,-0.06781162634364231,True,0.42932886084000144,0.4066220697437839,0.022706791096217538,454.8945645139428,460.3470807915918,-5.452516277649011,0.007957947769720239,1.5953696461936777,low_tail_q25__n_temperature,n_temperature,temperature,low_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.02991186311309431,0.21808079169032057,1.0,True
FIT_OK,191,-0.3061132824060475,0.10031270722454048,0.0026208611435202915,-0.5040534082472625,-0.10817315656483253,True,0.4369259273744105,0.40767410700650997,0.029251820367900527,454.33479815457,462.008144261288,-7.673346106717986,0.0025686172630947674,3.203402061371618,interaction_with_mean_vpd__sd_temperature,sd_temperature,temperature,interaction,mean_vpd,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;baseline_vpd:omitted_same_family_as_focal_or_moderator,0.030813838873102857,0.22465689786880977,1.0,True
FIT_OK,191,0.22240542564306864,0.07300443418115814,0.0026617036866893973,0.07835621222967162,0.3664546390564657,True,0.4190646271609376,0.3955408731257962,0.023523754035141398,458.2994090135654,463.8810655222234,-5.581656508658,0.007434147224049935,2.102732977125216,linear__sd_soil_moisture,sd_soil_moisture,baseline_soil_moisture,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.03085326949500527,0.2249443778298141,1.0,True
FIT_OK,191,0.26683213996393396,0.08813481717074967,0.0028274692144927473,0.0929218021368354,0.4407424777910325,True,0.4343831470736724,0.4067012207384134,0.02768192633525901,455.19539133929726,462.3216015016127,-7.126210162315431,0.0034046297727424956,2.572053333840588,quadratic__median_temperature,median_temperature,temperature,quadratic,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.032319543937882375,0.23563466115081327,1.0,True
FIT_OK,191,0.1927369502982006,0.06398391098508138,0.002964247745964267,0.06648664575310248,0.3189872548432987,True,0.4246484348470768,0.4020797706848831,0.02256866416219372,456.45468427705913,461.80361510697077,-5.348930829911637,0.008405288143992213,1.6459783238956205,high_tail_q75__n_precipitation,n_precipitation,precipitation,high_tail,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.03239700248030736,0.2361993942866715,1.0,True
FIT_OK,191,-0.19273695029820026,0.06398391098508131,0.0029642477459642922,-0.31898725484329826,-0.06648664575310229,True,0.4246484348470769,0.4020797706848831,0.02256866416219383,456.4546842770592,461.80361510697077,-5.3489308299115805,0.008405288143992114,1.6459783238956205,low_tail_q10__n_precipitation,n_precipitation,precipitation,low_tail,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.03239700248030736,0.2361993942866715,1.0,True
FIT_OK,191,-0.19273695029820026,0.06398391098508131,0.0029642477459642922,-0.31898725484329826,-0.06648664575310229,True,0.4246484348470769,0.4020797706848831,0.02256866416219383,456.4546842770592,461.80361510697077,-5.3489308299115805,0.008405288143992114,1.6459783238956205,low_tail_q25__n_precipitation,n_precipitation,precipitation,low_tail,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.03239700248030736,0.2361993942866715,1.0,True
FIT_OK,198,-0.15486754765739455,0.05156019725886944,0.003031068275800324,-0.25657842520178686,-0.05315667011300222,True,0.40551492720261995,0.38626475590819465,0.0192501712944253,478.9278440926761,483.2377139587271,-4.309869866051031,0.014507456102016762,1.2459087740357286,high_tail_q75__soil_silt,soil_silt,soil_texture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.03239700248030736,0.2361993942866715,1.0,True
FIT_OK,198,-0.15486754765739455,0.05156019725886944,0.003031068275800324,-0.25657842520178686,-0.05315667011300222,True,0.40551492720261995,0.38626475590819465,0.0192501712944253,478.9278440926761,483.2377139587271,-4.309869866051031,0.014507456102016762,1.2459087740357286,high_tail_q75__soil_silt_mean,soil_silt_mean,soil_texture,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.03239700248030736,0.2361993942866715,1.0,True
